               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,            0.016379,           0.0054904,                   0,             0.99955,                   1,               0.995,              0.8665,            0.011721,            0.002688,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.015656,           0.0051431,                   0,             0.99954,                   1,               0.995,             0.86892,            0.011616,           0.0026759,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.016327,           0.0052666,                   0,              0.9995,                   1,               0.995,             0.86247,            0.011477,           0.0026646,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.016077,           0.0052466,                   0,             0.99959,                   1,               0.995,             0.86428,            0.011512,           0.0026691,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.016181,           0.0052183,                   0,             0.99961,                   1,               0.995,             0.86875,             0.01146,           0.0026776,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.016167,           0.0050265,                   0,             0.99954,                   1,               0.995,             0.86253,            0.011186,           0.0026704,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,             0.01577,           0.0055821,                   0,              0.9996,                   1,               0.995,              0.8691,            0.011371,           0.0026681,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.015945,           0.0046619,                   0,             0.99954,                   1,               0.995,             0.87246,             0.01136,           0.0026571,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01544,           0.0053564,                   0,             0.99955,                   1,               0.995,              0.8735,            0.010985,           0.0026637,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.015819,           0.0052364,                   0,             0.99954,                   1,               0.995,             0.87406,            0.010973,           0.0026628,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.015138,           0.0051104,                   0,             0.99954,                   1,               0.995,             0.88015,            0.010873,           0.0026442,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.015328,            0.004733,                   0,             0.99951,                   1,               0.995,             0.87755,             0.01072,           0.0026418,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.014926,           0.0050837,                   0,             0.99938,                   1,               0.995,             0.87883,            0.010726,            0.002655,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.014881,           0.0048772,                   0,             0.99938,                   1,               0.995,             0.87617,            0.011114,           0.0026345,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.015172,            0.005244,                   0,             0.99938,                   1,               0.995,             0.87933,            0.010834,           0.0026314,                   0,            0.000793,            0.000793,            0.000793
                 188,             0.01529,           0.0052732,                   0,             0.99928,                   1,               0.995,             0.88454,            0.010677,           0.0026219,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,             0.01527,           0.0049433,                   0,             0.99915,                   1,               0.995,              0.8859,            0.010858,           0.0026116,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.015938,           0.0051092,                   0,              0.9993,                   1,               0.995,              0.8792,             0.01086,           0.0026072,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.015331,           0.0049052,                   0,             0.99937,                   1,               0.995,             0.87988,            0.010881,           0.0025942,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.015129,           0.0051949,                   0,             0.99941,                   1,               0.995,             0.88547,            0.010777,           0.0025867,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.014823,           0.0051002,                   0,             0.99939,                   1,               0.995,             0.88731,            0.010652,           0.0025785,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.014748,           0.0049402,                   0,             0.99939,                   1,               0.995,             0.88507,            0.010593,           0.0025663,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.016002,             0.00557,                   0,             0.99947,                   1,               0.995,             0.88858,            0.010493,           0.0025638,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.015083,           0.0052014,                   0,             0.99949,                   1,               0.995,             0.89015,            0.010384,           0.0025582,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.015081,           0.0047553,                   0,             0.99955,                   1,               0.995,             0.88867,             0.01035,           0.0025542,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.015308,           0.0051167,                   0,             0.99956,                   1,               0.995,             0.88911,            0.010415,           0.0025565,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.015478,            0.004936,                   0,              0.9996,                   1,               0.995,             0.88831,            0.010478,           0.0025555,                   0,            0.000199,            0.000199,            0.000199
